lon,lat,dist,ir,opt
184.9348,-4.2363,18.346,0.8164,0.3324
178.6461,-4.2875,18.308,0.8422,0.0948
169.7938,-8.1716,17.887,0.5222,0.4439
198.1914,-1.8527,18.867,0.79,0.2203
205.9643,-6.3843,19.469,0.4295,0.1466
110.3096,1.1027,16.249,0.4803,0.1848
153.5399,2.3084,19.516,0.7174,0.6045
186.5079,-5.7201,18.376,0.6811,0.4853
144.1126,6.2373,20.593,0.3615,0.3121
165.0667,1.2918,18.682,0.8287,0.3556
92.2289,-5.587,15.818,0.3209,0.2694
273.602,-3.748,15.202,0.4623,0.2396
232.4169,8.6909,16.825,0.2821,0.1038
262.5515,1.5012,13.618,0.4145,0.2162
181.6041,-3.7562,18.309,0.8967,0.4078
232.2787,4.9043,18.373,0.3921,0.1464
145.9171,-4.6168,20.357,0.4849,0.112
175.0225,-7.8197,18.347,0.5797,0.2476
245.7146,-3.3677,16.581,0.434,0.2858
232.461,0.2114,18.27,0.7894,0.4256
267.112,3.5545,14.665,0.3041,0.1831
171.1713,6.982,18.436,0.5877,0.4113
184.0009,2.0863,18.332,0.9025,0.4789
261.1338,-7.7482,14.577,0.28,0.1833
227.2954,-4.5888,17.038,0.4789,0.2641
195.9326,9.5156,15.379,0.302,0.223
128.5892,-3.1182,20.734,0.5422,0.1591
158.6394,7.5983,19.085,0.3823,0.1854
238.7326,1.9073,16.602,0.5877,0.2777
151.9892,5.7013,19.667,0.4353,0.3449
150.8291,-0.8394,19.787,0.8607,0.2396
270.7612,0.2575,15.444,0.4019,0.1533
214.578,9.9147,14.766,0.2896,0.22
150.7303,-5.6073,19.797,0.4089,0.129
125.5795,-2.5035,19.903,0.5698,0.1316
141.0519,6.048,21.029,0.3664,0.2696
159.906,3.5117,18.994,0.6393,0.1749
165.8641,9.7768,14.972,0.3945,0.2631
254.2939,-3.0884,16.222,0.4002,0.3049
121.439,6.5505,18.41,0.2995,0.2329
110.8149,-5.1767,16.887,0.4272,0.4253
199.9978,-4.1728,18.987,0.5791,0.1383
177.4645,-3.3969,18.316,0.9097,0.1726
107.1541,-4.0387,15.899,0.4705,0.4148
44.0992,2.6981,14.166,0.3555,0.3279
104.0287,-2.4589,16.927,0.5187,0.3821
181.2042,5.9288,18.308,0.669,0.56
148.866,-9.2038,15.895,0.3229,0.1753
225.9608,-6.1597,19.073,0.3731,0.2096
216.3404,3.9216,20.655,0.5133,0.2386
168.8547,6.0188,18.514,0.5765,0.4767
123.4547,3.6774,18.498,0.4414,0.4372
248.4169,-3.678,16.199,0.4285,0.3457
219.5326,-5.1839,20.43,0.4543,0.178
174.1897,-7.5351,18.362,0.6064,0.2794
199.4376,0.6912,18.949,0.7975,0.1565
160.1469,-0.219,18.977,0.9053,0.2264
128.5137,2.6949,20.615,0.4749,0.2944
269.773,0.9139,14.663,0.3501,0.1153
153.7578,-0.498,19.495,0.8748,0.2775
189.0178,4.1456,18.442,0.6424,0.3666
160.8215,-7.531,18.931,0.4233,0.1682
351.1477,1.4713,10.19,0.3709,0.1864
215.0325,-2.1273,20.48,0.7038,0.1813
65.4544,-1.3931,13.742,0.3473,0.1964
254.3775,0.707,16.283,0.5729,0.4296
108.999,0.6494,16.059,0.4822,0.1661
216.21,-6.6749,20.637,0.3649,0.1881
274.3963,1.8343,15.139,0.3925,0.3699
240.0068,2.4676,16.619,0.5402,0.4126
176.3229,0.5731,18.328,0.9506,0.3405
157.0486,3.1661,19.209,0.6412,0.3653
99.6315,1.1634,17.063,0.4534,0.1541
180.8539,-3.4423,18.306,0.9156,0.3017
186.4838,2.2837,18.376,0.8355,0.2666
174.0593,-1.417,18.364,0.9358,0.2762
181.7681,5.3749,18.31,0.7131,0.567
207.6509,-7.6158,19.183,0.3519,0.2506
157.644,6.8799,19.161,0.4372,0.1933
207.9407,1.4181,19.66,0.771,0.5785
216.2852,4.0173,20.647,0.5083,0.236
227.0774,-0.887,17.106,0.7481,0.2325
272.7996,-4.3616,15.036,0.3533,0.2155
174.8283,8.256,17.705,0.5122,0.3819
196.7065,-5.0051,18.778,0.5365,0.217
185.3072,-8.0084,18.249,0.5403,0.4802
273.744,3.528,15.314,0.4134,0.3307
170.6969,-5.4842,18.45,0.6923,0.3784
75.2751,-7.3929,13.681,0.3793,0.2688
130.8254,8.7636,16.687,0.2817,0.2448
135.7926,6.0368,20.263,0.4203,0.3446
117.4394,5.1238,17.354,0.2868,0.2197
218.9561,-1.1085,20.18,0.7812,0.1218
107.9746,-0.5138,15.836,0.5592,0.283
127.727,-2.0003,19.856,0.6802,0.0745
209.9906,7.6869,19.007,0.3998,0.2193
215.2109,3.2948,20.503,0.5704,0.3386
252.3951,-1.7854,16.135,0.5307,0.4155
151.4652,0.0389,19.72,0.8898,0.3229
150.1791,7.555,19.337,0.478,0.1947
184.5415,-4.1825,18.34,0.8249,0.3152
259.3644,-4.3635,14.864,0.3206,0.2049
168.3794,2.1179,18.532,0.7969,0.2811
192.7953,-0.4603,18.581,0.8709,0.0695
101.7181,-4.4198,16.619,0.4404,0.3446
208.2751,-8.3486,17.51,0.3176,0.243
158.2427,0.2092,19.115,0.8717,0.1043
205.5074,8.1919,17.843,0.3463,0.1796
193.7592,0.6665,18.625,0.8273,0.1239
217.1684,-5.4548,20.77,0.449,0.1921
61.3665,-2.3097,13.466,0.2964,0.2493
155.4506,5.6356,19.342,0.4855,0.2566
285.8452,1.5298,14.207,0.3553,0.2827
80.7779,0.0901,14.506,0.3883,0.3708
205.6317,7.2686,19.439,0.3886,0.2388
258.4851,-2.5591,14.597,0.4232,0.2242
164.8441,-2.1104,18.694,0.8358,0.3205
98.4508,4.7295,16.47,0.2983,0.2422
127.2503,-3.6873,20.03,0.5038,0.1413
115.4641,-6.1548,16.864,0.3496,0.3539
350.9655,-1.7777,10.193,0.3687,0.1962
207.5562,9.6668,15.141,0.2868,0.2122
165.7185,-5.6482,18.65,0.5871,0.2997
196.1284,-7.4871,18.746,0.4158,0.1234
148.012,4.0806,20.101,0.4912,0.1962
114.0855,-4.6641,16.859,0.4323,0.4765
247.4044,-3.7433,15.871,0.4066,0.3262
204.5767,-4.5067,19.345,0.5364,0.1308
204.9498,2.6344,19.378,0.6441,0.2985
177.1206,-3.7953,18.319,0.8832,0.1887
181.4878,-3.5438,18.309,0.9092,0.3826
232.7067,-0.8327,18.292,0.7742,0.2909
105.3558,0.9086,16.118,0.482,0.1765
248.9916,5.9002,15.988,0.277,0.1399
190.1481,-0.6548,18.478,0.8786,0.1798
17.7512,-4.8504,11.557,0.2941,0.2687
99.0356,2.7822,16.307,0.3754,0.211
232.6716,2.9468,18.358,0.5353,0.2905
165.3637,-8.898,16.437,0.3883,0.2557
112.195,0.5064,16.926,0.5532,0.2286
350.1246,-2.7988,10.207,0.4978,0.1825
257.516,-4.6371,14.653,0.2866,0.177
45.0904,3.1102,13.284,0.3697,0.3752
161.6536,-0.8139,18.877,0.8936,0.2306
241.4754,6.4252,16.048,0.3331,0.2104
87.5448,1.0114,15.172,0.3589,0.3667
157.6959,-3.1521,19.157,0.6805,0.1326
211.6074,6.807,20.057,0.3613,0.2185
125.8612,1.9269,20.366,0.5694,0.3653
225.234,1.6151,18.329,0.6865,0.2963
243.0831,-5.8824,16.23,0.322,0.2135
226.205,-6.318,18.491,0.3697,0.2156
103.0086,2.8089,17.16,0.3527,0.2113
177.9735,8.2967,17.619,0.4967,0.3907
180.223,8.2357,17.748,0.4709,0.4332
232.534,-5.3424,18.347,0.3901,0.1591
111.4065,-1.0406,16.299,0.6009,0.3456
354.2722,-4.155,10.167,0.2936,0.1764
127.6374,1.2919,20.033,0.5741,0.1984
236.3626,8.1397,17.512,0.3437,0.1978
108.5713,-6.2339,15.91,0.3264,0.3388
236.0955,0.7455,18.136,0.6975,0.1453
245.7616,2.5747,16.645,0.4861,0.1497
227.0287,-1.3971,17.041,0.7263,0.2597
84.6113,3.0456,14.861,0.2855,0.3517
214.5757,-7.851,18.612,0.3263,0.2259
181.0352,5.9022,18.307,0.6745,0.5574
255.0901,4.6375,15.5,0.369,0.3439
130.0378,2.746,20.438,0.4754,0.3951
170.8321,6.3211,18.446,0.6308,0.4594
147.9393,2.0861,20.11,0.6503,0.2337
150.2579,-7.1138,19.848,0.3471,0.1359
146.4385,5.2472,20.292,0.4048,0.2272
211.1766,-0.8921,20.007,0.7699,0.1631
159.3697,4.6444,19.032,0.5368,0.1757
226.091,6.5988,18.758,0.3375,0.1918
240.9366,-1.0383,15.992,0.6483,0.3129
73.5323,2.5361,13.681,0.2946,0.3026
174.9188,1.317,18.348,0.9298,0.3714
258.7317,1.7247,14.805,0.4665,0.1926
69.2337,-0.7213,13.972,0.3958,0.239
227.356,0.8588,17.178,0.7319,0.2457
160.8747,5.5597,18.928,0.4891,0.2481
150.8125,0.3454,19.789,0.8393,0.2407
102.7455,1.7162,16.726,0.4138,0.1694
221.2198,7.8494,18.616,0.3863,0.2417
101.2624,-1.7775,16.623,0.6209,0.304
244.8902,6.5088,15.561,0.3229,0.1936
193.5292,1.5158,18.614,0.775,0.1303
195.1255,-0.8087,18.692,0.8008,0.16
181.1593,5.303,18.307,0.7254,0.5589
186.6116,-8.542,17.116,0.5251,0.4005
180.673,-0.9009,18.306,0.9328,0.1279
196.6491,-8.2105,17.802,0.3626,0.0824
128.1842,5.7783,20.708,0.3215,0.3389
45.7598,-1.4492,13.422,0.308,0.1727
252.1252,5.1774,16.147,0.3366,0.2297
169.8849,-0.1938,18.477,0.8956,0.3011
119.9879,-0.1614,17.666,0.6208,0.189
175.1338,-3.3191,18.345,0.8894,0.443
109.8359,-6.6228,16.207,0.3489,0.3542
116.3323,0.8822,17.393,0.5271,0.1491
135.8455,-4.8355,20.329,0.4619,0.3421
164.7953,5.1904,18.696,0.6123,0.3402
150.8159,5.5173,19.788,0.466,0.3101
126.9105,4.4537,20.616,0.3976,0.3988
64.2671,-0.1394,13.049,0.434,0.234
95.417,3.4412,15.742,0.3136,0.1538
283.2203,0.1945,14.132,0.3381,0.2394
288.6573,-0.6725,13.41,0.2803,0.2907
184.4138,-0.2525,18.338,0.947,0.2369
194.4782,-8.9935,16.264,0.3929,0.1459
89.6317,-2.5539,15.235,0.3938,0.1943
176.0223,-1.8518,18.332,0.9526,0.2276
184.2979,0.5402,18.336,0.9515,0.2541
114.7742,1.8699,16.86,0.4275,0.1048
93.0806,-3.2558,16.265,0.4551,0.3627
254.6022,-6.1924,15.197,0.2911,0.1557
166.9715,-6.5205,18.591,0.549,0.3566
197.9557,2.3917,18.853,0.6622,0.0927
109.1037,2.7645,15.937,0.4067,0.2245
197.7883,1.8173,18.842,0.7062,0.1231
155.5618,9.3318,15.679,0.3343,0.1549
174.696,5.5582,18.352,0.7373,0.6683
159.5258,-2.4762,19.02,0.7601,0.1898
189.3408,6.176,18.452,0.5329,0.3835
188.7317,3.4145,18.433,0.7012,0.2852
183.4232,0.915,18.325,0.9586,0.2221
258.1853,0.7619,14.641,0.474,0.1669
87.5248,4.895,15.131,0.4617,0.3211
68.3765,-0.7858,13.526,0.422,0.2379
186.5541,-9.2494,15.817,0.4476,0.3751
167.6612,-5.1951,18.562,0.6502,0.3828
163.9676,1.6429,18.74,0.8039,0.3256
190.8188,-9.4432,15.496,0.3746,0.2026
165.4613,2.5701,18.662,0.7679,0.3965
203.3829,-8.2372,17.745,0.3446,0.1541
100.0408,-0.0362,16.546,0.4747,0.1165
142.5796,-6.0169,20.806,0.4137,0.313
181.8416,9.7674,14.986,0.444,0.3483
190.6321,-4.6228,18.495,0.6039,0.1999
174.3167,-8.728,16.754,0.5187,0.2669
68.8472,2.3086,13.897,0.2996,0.1479
332.8771,0.3426,11.308,0.3005,0.2176
190.144,-7.4625,18.478,0.4884,0.234
173.6975,2.4515,18.372,0.8725,0.5269
138.0993,-1.5126,21.491,0.7638,0.1251
217.3654,-4.0215,20.798,0.5325,0.2379
47.0284,-2.5633,13.236,0.2903,0.217
170.8031,-9.8006,14.936,0.4103,0.3788
287.6696,0.1696,13.387,0.2893,0.2643
165.5791,2.1395,18.656,0.7973,0.3788
96.6956,-0.1035,15.809,0.4698,0.1811
201.2892,0.0557,19.08,0.8584,0.4153
159.1438,-3.3179,19.048,0.6753,0.1683
256.6851,-2.6743,15.152,0.494,0.278
86.4546,-3.5295,14.917,0.3607,0.1294
207.697,-6.9032,19.636,0.3874,0.2421
250.9247,1.2023,15.245,0.6088,0.5777
151.2899,1.2422,19.739,0.7912,0.3637
147.7093,-0.586,20.137,0.8307,0.1979
163.4252,-3.9668,18.771,0.6643,0.1547
209.372,0.6696,19.808,0.8269,0.3932
193.2693,8.7314,16.748,0.3365,0.2048
261.1685,-7.7354,14.597,0.2767,0.1824
174.6262,0.8165,18.353,0.9271,0.3089
249.4362,1.1174,15.637,0.6441,0.5622
188.882,2.7875,18.438,0.7411,0.2505
178.0549,7.895,18.311,0.5258,0.4212
115.4232,-6.4334,16.823,0.3278,0.3401
150.4687,-4.9762,19.825,0.4246,0.1035
206.0222,-1.1629,19.475,0.8036,0.3031
124.4257,6.154,18.81,0.3447,0.2963
91.1524,1.1059,15.22,0.4077,0.4242
111.3727,3.8826,16.325,0.3208,0.164
134.1566,-2.9658,19.46,0.5988,0.263
127.9907,6.1772,19.952,0.2984,0.3058
205.6367,4.908,19.439,0.4963,0.3031
149.4386,-8.2132,17.797,0.3044,0.1421
153.9609,1.9213,19.476,0.7566,0.598
205.2674,7.2369,19.406,0.3711,0.2305
146.8419,-4.2519,20.242,0.4903,0.0935
100.9638,-6.805,16.423,0.3048,0.2684
228.998,-6.7054,18.409,0.3014,0.1657
103.4128,4.7359,16.794,0.3895,0.2834
127.8055,-0.362,19.692,0.6542,0.1385
143.4524,-3.6617,20.684,0.5466,0.1486
189.6542,-8.858,16.51,0.3859,0.2099
78.9802,-0.713,15.114,0.3399,0.3074
153.4746,-3.3259,19.522,0.6245,0.138
171.7727,-7.3824,18.419,0.585,0.4386
255.5226,-0.3555,15.415,0.5714,0.3236
149.8626,-1.023,19.891,0.8432,0.2331
117.7224,2.5592,17.574,0.4283,0.1587
191.6497,-3.9327,18.534,0.6477,0.2053
181.1061,-8.3417,17.524,0.5149,0.2951
122.4803,7.1185,18.454,0.293,0.2348
115.2214,-1.5645,16.827,0.575,0.3991
231.6131,-4.7498,17.799,0.4624,0.2085
149.7854,9.5571,15.313,0.3537,0.2078
77.5293,-4.1627,14.121,0.3189,0.2345
229.7304,-3.5887,17.691,0.5246,0.2634
171.0615,-3.6548,18.439,0.8044,0.3503
179.2615,-3.7993,18.306,0.8833,0.169
170.5584,-1.0646,18.455,0.921,0.2259
130.3854,3.2094,20.679,0.4625,0.4639
71.6147,2.0337,13.992,0.3112,0.3285
148.8033,0.9323,20.009,0.779,0.1288
109.1549,-1.411,15.845,0.5755,0.3534
124.4233,2.4301,18.815,0.5447,0.4083
135.6518,0.6711,20.448,0.6612,0.1955
217.3691,-0.1332,20.799,0.8053,0.0909
160.4627,6.7224,18.955,0.4434,0.2345
161.5077,0.7538,18.886,0.8577,0.3815
137.9012,4.5904,21.524,0.4215,0.2776
189.8119,8.5974,17.007,0.38,0.2492
187.283,3.5419,18.394,0.7295,0.2839
47.1653,2.0191,13.19,0.2911,0.2674
179.1238,-6.9031,18.306,0.647,0.3549
131.4171,-1.3513,20.247,0.7239,0.2069
200.4153,4.7659,19.016,0.5356,0.2119
235.4379,2.3717,17.758,0.5721,0.3563
213.2939,6.7114,20.258,0.3732,0.2268
94.2017,-8.6602,16.132,0.2886,0.2469
205.8831,8.1493,17.935,0.381,0.1955
192.253,7.5893,18.558,0.4375,0.2025
173.5182,-8.5908,17.02,0.5507,0.2692
259.1854,5.0763,14.815,0.2863,0.2173
159.4944,2.3563,19.023,0.728,0.2485
166.2503,-3.7113,18.624,0.7285,0.3126
251.7527,4.2224,15.869,0.3815,0.2845
75.7903,0.0288,13.453,0.3767,0.3675
213.3245,-2.4015,20.262,0.6995,0.2071
217.8257,1.1978,20.864,0.738,0.2218
164.2741,-6.5846,18.724,0.5049,0.1987
183.2808,-7.0509,18.323,0.6312,0.4312
121.8794,-0.5313,18.22,0.629,0.1137
240.6768,7.2554,15.913,0.3134,0.1808
198.8417,-8.9899,16.27,0.3013,0.0979
259.3344,-1.1104,14.851,0.4132,0.2454
139.0451,-0.3028,21.338,0.7766,0.1127
154.8633,7.5002,19.394,0.3571,0.164
218.165,1.4063,20.913,0.7184,0.2664
57.0673,-0.2506,12.935,0.3222,0.156
230.1791,-7.4193,17.628,0.3314,0.1555
109.1812,-2.7483,15.799,0.5313,0.3484
88.5599,0.6417,15.171,0.3825,0.2716
126.8312,-5.3188,20.225,0.373,0.17
249.7908,-0.2135,15.244,0.6427,0.5952
96.3988,-0.901,15.851,0.5002,0.1751
178.6662,0.8892,18.308,0.9666,0.5848
163.3848,0.8122,18.773,0.8471,0.3083
172.8486,-2.5359,18.391,0.8821,0.3237
242.7073,2.6654,16.104,0.4955,0.2632
217.5026,-7.5808,19.271,0.3479,0.1456
189.8319,-1.9443,18.468,0.7949,0.1069
202.0141,3.7487,19.135,0.5745,0.2666
103.0533,-1.5238,17.049,0.5739,0.3141
246.9687,-5.002,16.004,0.3103,0.2467
248.6215,1.4482,15.929,0.608,0.3749
214.962,-1.5163,20.47,0.7537,0.1285
174.692,0.8681,18.352,0.9285,0.302
248.4271,-2.1925,16.191,0.5352,0.4704
168.9039,-2.6458,18.512,0.8136,0.2505
103.0408,-0.7979,17.08,0.5983,0.2206
81.9122,-4.408,14.741,0.3026,0.2064
230.1346,-8.4971,17.206,0.285,0.1538
157.3733,-4.6425,19.183,0.5431,0.1102
218.7946,-1.9059,20.171,0.7029,0.1317
92.5546,-0.4109,15.799,0.49,0.441
234.2838,2.2834,18.374,0.594,0.3987
143.3701,-0.0567,20.695,0.7563,0.1094
160.8262,-3.1407,18.931,0.702,0.1268
158.2075,-0.0735,19.118,0.8869,0.0964
215.7399,6.1496,20.574,0.3775,0.2184
143.0249,-3.263,20.743,0.5736,0.1137
219.4084,6.4115,20.264,0.4048,0.2386
182.0913,1.207,18.312,0.9303,0.1256
127.7445,2.2537,19.812,0.5165,0.2641
197.1418,2.8097,18.804,0.6432,0.1136
252.4656,5.7808,16.061,0.2893,0.2312
145.6753,-2.1264,20.388,0.7011,0.0685
147.2138,3.2394,20.196,0.544,0.2854
227.0119,-1.008,17.018,0.7448,0.2323
182.8431,0.5717,18.319,0.9491,0.204
264.7875,3.2758,15.275,0.3414,0.2846
132.1811,0.846,20.777,0.623,0.1063
268.673,-9.8329,14.581,0.3715,0.1574
253.9788,3.4356,16.506,0.513,0.413
192.4396,3.5026,18.566,0.6218,0.2528
263.0444,0.4372,14.361,0.4233,0.2154
121.1221,-5.7758,18.663,0.3248,0.2464
142.9873,-5.0944,20.748,0.4609,0.2727
175.8978,2.0644,18.333,0.9402,0.7061
224.3932,-8.8733,16.482,0.276,0.1547
162.0087,-3.3462,18.855,0.6865,0.1113
185.2456,-5.9969,18.351,0.6924,0.4055
213.0508,-8.5554,17.09,0.3267,0.2382
257.8771,3.3877,14.865,0.443,0.281
223.7272,5.5576,17.571,0.3939,0.1789
186.3467,1.5575,18.373,0.8727,0.2206
190.7552,2.2981,18.5,0.7527,0.2938
270.2845,2.8944,15.652,0.3147,0.1998
199.5053,5.2407,18.953,0.523,0.2379
132.0307,-5.2586,20.68,0.441,0.2478
189.8843,-7.1775,18.469,0.5163,0.2701
228.1859,8.2923,17.369,0.2915,0.1484
108.4433,-0.7322,15.921,0.5598,0.2887
108.9505,3.2474,16.086,0.3812,0.2353
220.9845,-8.2456,17.727,0.3237,0.1882
101.7147,-2.4395,16.622,0.5862,0.3358
89.6197,-3.5112,15.232,0.383,0.1773
186.5586,-0.89,18.377,0.7995,0.0972
123.0964,8.4844,17.232,0.2799,0.2288
209.313,0.9787,19.802,0.8229,0.4742
154.3995,3.0453,19.436,0.6657,0.5095
94.8504,-9.2436,15.827,0.2822,0.2295
80.3124,-8.8697,14.52,0.2889,0.1791
155.3429,-5.4016,19.352,0.4828,0.1619
127.5926,-2.3771,20.106,0.6263,0.086
201.85,-8.0989,18.046,0.336,0.1461
204.5949,-1.2098,19.346,0.8401,0.2571
167.2882,6.4147,18.577,0.5199,0.3752
106.471,-0.0869,16.251,0.5585,0.2113
147.7882,-5.373,20.128,0.3996,0.0841
69.7381,-3.0834,14.303,0.3708,0.1614
195.6944,3.0756,18.722,0.6232,0.1262
197.864,7.7564,18.838,0.375,0.246
141.8701,-3.668,20.908,0.5234,0.1066
158.9522,-0.1877,19.062,0.9018,0.1164
254.1809,-0.1909,16.259,0.611,0.4646
46.9266,5.9214,13.351,0.3036,0.195
177.1978,7.613,18.318,0.5638,0.4625
193.4978,-9.014,16.227,0.4243,0.2059
88.128,3.6117,15.037,0.4437,0.3614
233.2213,4.2414,17.587,0.4188,0.1728
214.8203,-3.256,20.452,0.6157,0.271
210.6939,-2.8132,19.953,0.6557,0.19
82.2333,-4.5198,14.507,0.32,0.2117
130.9412,5.1308,20.343,0.4296,0.3435
164.2773,7.8818,18.54,0.4503,0.3164
147.7817,-5.3983,20.128,0.3991,0.0849
188.7971,6.1219,18.435,0.5552,0.4083
231.1955,-5.0874,17.585,0.4237,0.1785
249.541,6.0274,15.522,0.3035,0.1485
121.0726,-5.3103,18.593,0.3625,0.2676
198.6583,2.6355,18.897,0.6334,0.1038
173.2052,-3.3326,18.382,0.8592,0.3914
205.4392,-1.2882,19.421,0.8156,0.259
133.1056,-0.2788,19.663,0.7056,0.1176
191.6296,8.1064,18.03,0.3934,0.1815
217.5771,-6.0291,20.828,0.3843,0.174
238.8105,-1.8352,16.484,0.6115,0.3536
61.8156,0.5967,13.263,0.318,0.255
253.2702,2.8971,16.395,0.506,0.4286
115.5368,-4.9549,16.952,0.4183,0.4624
65.2501,4.2402,13.609,0.2911,0.2341
135.4723,-2.7362,19.977,0.6278,0.2464
246.7939,-1.2757,16.057,0.5859,0.4933
175.101,-4.031,18.345,0.8593,0.4441
103.9716,-7.0146,16.94,0.2967,0.3165
131.3345,7.4678,19.561,0.3874,0.2939
120.6031,-5.8543,18.38,0.3178,0.2548
114.0064,3.5461,16.801,0.3686,0.1576
207.7919,-8.6822,16.842,0.3188,0.2478
146.6659,8.739,16.733,0.2909,0.168
239.0667,-4.8983,16.644,0.4595,0.2193
200.8116,-2.4108,19.045,0.7598,0.2711
202.6189,-3.7326,19.182,0.6106,0.1669
198.4743,-2.8091,18.885,0.6954,0.1366
212.1594,0.5028,20.121,0.7911,0.2156
162.6729,5.939,18.815,0.5007,0.2903
148.2292,-3.341,20.076,0.5704,0.0877
220.9349,5.8707,19.462,0.4195,0.232
123.2911,-7.8408,18.556,0.2852,0.2052
212.017,0.4131,20.105,0.7913,0.2123
183.5048,-1.5511,18.326,0.9271,0.2285
351.3673,7.4711,10.187,0.2955,0.1642
211.6063,6.9459,20.057,0.3503,0.2126
222.3701,2.8885,18.999,0.5745,0.1336
93.2527,4.1735,16.54,0.2997,0.2382
64.3064,-3.245,13.155,0.2849,0.1646
183.074,-0.4649,18.321,0.9277,0.2299
178.1938,-7.3814,18.311,0.6066,0.3029
74.1866,-1.1754,14.018,0.4208,0.2632
167.2498,4.8874,18.579,0.6435,0.4187
175.094,-0.7476,18.345,0.9461,0.2994
232.7836,6.6007,18.177,0.3089,0.1386
71.033,-3.6549,14.323,0.2969,0.1202
191.1093,-8.9663,16.313,0.3888,0.2019
222.6047,-7.738,18.882,0.3004,0.145
157.3321,-2.0622,19.186,0.7973,0.1526
209.0654,-2.2373,19.776,0.7157,0.1452
81.6614,1.51,14.495,0.341,0.3772
185.3739,-6.5865,18.353,0.6343,0.4264
176.9451,9.5105,15.387,0.4471,0.3608
253.4776,1.7946,16.285,0.5521,0.5008
193.8183,-0.9103,18.627,0.7968,0.0784
183.5003,-2.4008,18.326,0.9152,0.247
162.7859,-7.3297,18.808,0.43,0.1852
91.3113,-5.4388,15.257,0.3288,0.2505
71.6696,1.7541,13.971,0.3077,0.328
88.8291,-0.9981,14.852,0.4238,0.2532
230.6557,-1.7215,17.432,0.7007,0.2563
74.4614,3.0805,13.844,0.2843,0.3148
282.84,3.4703,14.119,0.3012,0.2577
90.9587,-1.2645,15.031,0.4822,0.3707
79.2465,-4.3613,14.934,0.4934,0.2986
259.4111,5.3153,14.902,0.2871,0.2072
184.9953,-5.3683,18.347,0.7462,0.387
168.7146,8.7716,16.672,0.4309,0.2789
200.0222,-6.5971,18.989,0.4014,0.0811
152.8174,-3.8135,19.585,0.5348,0.0964
214.6258,8.3189,17.572,0.3329,0.2134
256.5365,3.7606,15.194,0.4106,0.3536
152.78,-6.8647,19.589,0.3836,0.1345
193.4701,-9.5499,15.324,0.3754,0.2009
200.5371,5.747,19.025,0.4664,0.2313
143.2997,0.2727,20.705,0.746,0.1372
134.5141,-2.2376,20.287,0.6688,0.2542
233.3553,-1.7361,17.606,0.7101,0.251
236.2126,7.6371,17.892,0.3509,0.1944
161.3379,-4.5117,18.897,0.591,0.1319
139.5952,-4.2627,21.252,0.4699,0.1471
243.94,-6.5436,15.579,0.318,0.2308
79.7498,-0.729,14.518,0.387,0.2969
184.7078,3.4149,18.342,0.8312,0.6235
195.4229,0.5929,18.708,0.7926,0.0975
187.3874,3.1077,18.397,0.753,0.2432
257.0951,7.2246,14.922,0.446,0.1723
162.5569,-1.8396,18.821,0.8164,0.2001
153.0009,-4.4911,19.567,0.4888,0.1076
193.0292,-1.017,18.591,0.8288,0.0615
76.9452,-6.0609,14.119,0.3294,0.2564
82.0002,1.6772,14.615,0.3339,0.3739
161.6082,0.7434,18.88,0.8595,0.3845
156.1405,-1.7581,19.283,0.8157,0.1174
179.2715,1.0834,18.306,0.9686,0.6001
179.1538,-5.7165,18.306,0.7451,0.2752
192.1411,-7.1233,18.553,0.4412,0.0852
218.238,-3.2616,20.169,0.5896,0.2057
154.087,3.1657,19.465,0.6571,0.5583
267.8578,0.0644,15.098,0.4596,0.1178
260.4891,6.1194,14.609,0.2797,0.2308
178.4581,-3.735,18.309,0.8834,0.1166
260.792,-1.9238,14.636,0.3762,0.2142
128.1486,-4.3179,20.625,0.4464,0.1645
140.7932,-8.4004,17.403,0.3318,0.2835
212.6713,1.9873,20.183,0.6887,0.389
181.7062,-7.009,18.31,0.6317,0.2379
219.495,-6.0703,20.494,0.3832,0.1781
188.3369,7.9728,18.33,0.4278,0.3189
45.7852,-2.0288,13.402,0.2963,0.2102
148.1079,8.9547,16.334,0.2984,0.2039
169.8323,-0.0836,18.479,0.8919,0.3056
157.4214,-1.929,19.179,0.8091,0.1608
182.4372,-7.4691,18.315,0.59,0.32
144.7027,6.9149,20.515,0.3348,0.2276
128.6071,1.5411,20.739,0.5576,0.1782
234.1069,-3.4199,18.119,0.5422,0.2568
94.3607,-3.1391,16.088,0.4369,0.3439
206.4599,7.0726,19.516,0.4347,0.2697
236.5912,-1.2194,18.167,0.6683,0.0808
173.4614,-7.5131,18.377,0.6101,0.3082
223.9306,0.1148,17.584,0.8672,0.5514
150.4797,1.3111,19.824,0.7658,0.2712
119.8827,-2.5287,17.795,0.5665,0.2611
210.6438,-1.1417,19.947,0.7651,0.1428
260.9535,3.9623,14.578,0.5308,0.232
177.7849,-9.806,14.928,0.4212,0.1835
115.949,1.5717,17.294,0.4926,0.1413
229.6812,2.5744,17.838,0.5767,0.2985
173.842,0.2816,18.369,0.9193,0.3599
159.7621,1.4171,19.004,0.8025,0.3326
213.9594,1.8722,20.342,0.6864,0.339
141.7389,-5.4516,20.927,0.4294,0.2325
240.3366,2.1889,16.535,0.5626,0.3997
140.1359,-3.7326,21.168,0.4951,0.1143
88.4701,1.5392,14.989,0.3559,0.3326
